Order_ID,Date,Product_ID,Supplier_ID,Region_ID,Order_Quantity,Unit_Cost,Shipping_Cost,Delivery_Days,Total_Product_Cost,Total_Order_Cost
112308,2024-09-10,P0056,S009,R4,182,274.48,28.6,7,49955.36,49983.96
112309,2023-07-06,P0009,S004,R1,12,137.63,77.91,1,1651.56,1729.47
112310,2024-06-12,P0166,S019,R4,46,10.94,105.09,2,503.23999999999995,608.3299999999999
112311,2023-12-27,P0149,S020,R4,131,215.66,71.7,5,28251.46,28323.16
112312,2024-10-10,P0017,S013,R1,98,83.96,113.42,8,8228.08,8341.5
112313,2024-02-23,P0161,S014,R2,100,221.42,107.16,8,22142.0,22249.16
112314,2023-01-05,P0027,S016,R2,80,22.01,73.18,10,1760.8000000000002,1833.9800000000002
112315,2023-09-17,P0188,S005,R2,144,60.09,44.11,4,8652.960000000001,8697.070000000002
112316,2023-03-12,P0133,S010,R1,107,269.99,26.32,12,28888.93,28915.25
112317,2024-07-16,P0038,S019,R1,130,255.9,70.11,6,33267.0,33337.11
112318,2023-10-27,P0055,S012,R3,163,84.63,124.14,2,13794.689999999999,13918.829999999998
112319,2023-08-08,P0097,S002,R4,144,180.23,101.17,5,25953.12,26054.289999999997
112320,2024-08-09,P0077,S020,R2,89,269.19,135.08,6,23957.91,24092.99
112321,2023-11-27,P0133,S006,R1,13,260.0,136.11,1,3380.0,3516.11
112322,2023-02-10,P0143,S007,R4,92,125.05,51.58,13,11504.6,11556.18
112323,2024-05-23,P0044,S020,R3,42,21.34,20.84,2,896.28,917.12
112324,2023-02-25,P0128,S002,R1,175,25.52,106.52,6,4466.0,4572.52
112325,2024-07-26,P0061,S007,R3,189,35.79,52.07,10,6764.3099999999995,6816.379999999999
112326,2023-10-13,P0110,S015,R4,80,289.55,25.23,6,23164.0,23189.23
112327,2024-12-26,P0166,S010,R2,8,154.04,61.65,11,1232.32,1293.97
112328,2024-10-29,P0021,S017,R2,144,39.93,34.9,6,5749.92,5784.82
112329,2023-04-22,P0172,S012,R3,167,231.09,99.04,14,38592.03,38691.07
112330,2023-09-22,P0146,S011,R4,133,72.54,127.48,14,9647.820000000002,9775.300000000001
112331,2024-05-15,P0143,S004,R3,64,72.14,101.92,14,4616.96,4718.88
112332,2024-10-12,P0093,S013,R3,126,133.22,97.81,13,16785.72,16883.530000000002
112333,2023-12-12,P0138,S018,R2,145,198.19,72.4,6,28737.55,28809.95
112334,2023-02-28,P0192,S017,R2,117,281.58,125.89,9,32944.86,33070.75
112335,2023-02-02,P0035,S004,R4,6,164.4,59.86,4,986.4000000000001,1046.26
112336,2024-01-02,P0008,S009,R1,14,62.91,95.25,2,880.74,975.99
112337,2023-11-06,P0194,S001,R3,53,98.27,24.16,2,5208.3099999999995,5232.469999999999
112338,2024-04-17,P0124,S010,R2,132,290.42,83.64,12,38335.44,38419.08
112339,2023-05-01,P0085,S011,R3,54,129.79,38.69,5,7008.66,7047.349999999999
112340,2024-12-21,P0154,S001,R3,146,179.03,48.34,11,26138.38,26186.72
112341,2023-08-02,P0028,S009,R3,153,20.68,88.56,6,3164.04,3252.6
112342,2024-02-06,P0058,S010,R2,1,110.04,53.12,8,110.04,163.16
112343,2024-03-18,P0123,S005,R4,68,163.54,67.68,8,11120.72,11188.4
112344,2024-12-07,P0095,S009,R1,131,199.83,93.3,6,26177.730000000003,26271.030000000002
112345,2024-07-11,P0088,S010,R1,108,12.99,76.03,6,1402.92,1478.95
112346,2024-02-20,P0109,S003,R1,158,73.21,120.63,5,11567.179999999998,11687.809999999998
112347,2024-01-20,P0107,S019,R2,190,89.31,139.8,8,16968.9,17108.7
112348,2024-08-26,P0108,S015,R2,39,93.29,49.96,9,3638.3100000000004,3688.2700000000004
112349,2024-07-16,P0103,S012,R1,94,198.62,126.63,1,18670.28,18796.91
112350,2024-02-13,P0061,S009,R3,186,74.97,83.66,11,13944.42,14028.08
112351,2024-01-15,P0139,S013,R1,55,177.47,29.14,10,9760.85,9789.99
112352,2023-06-29,P0032,S012,R1,57,99.49,97.72,4,5670.929999999999,5768.65
112353,2023-12-19,P0081,S012,R1,105,151.65,69.52,11,15923.25,15992.77
112354,2023-12-08,P0162,S008,R3,123,202.6,107.59,9,24919.8,25027.39
112355,2023-04-19,P0088,S007,R2,21,21.73,101.85,12,456.33,558.18
112356,2024-08-06,P0034,S016,R4,193,55.16,52.99,9,10645.88,10698.869999999999
112357,2024-11-02,P0171,S006,R1,68,100.58,91.32,9,6839.44,6930.759999999999
112358,2024-10-17,P0172,S004,R4,174,115.65,78.38,12,20123.100000000002,20201.480000000003
112359,2024-11-08,P0166,S018,R2,21,82.13,50.96,11,1724.73,1775.69
112360,2023-01-02,P0038,S001,R4,78,289.83,98.35,8,22606.739999999998,22705.089999999997
112361,2023-09-15,P0015,S006,R1,191,25.3,69.09,12,4832.3,4901.39
112362,2024-12-04,P0041,S016,R1,19,266.37,80.02,10,5061.03,5141.05
112363,2024-06-12,P0077,S007,R3,62,44.86,24.59,12,2781.32,2805.9100000000003
112364,2024-04-13,P0006,S009,R3,178,60.99,59.87,7,10856.220000000001,10916.090000000002
112365,2024-04-07,P0046,S009,R3,37,19.24,65.86,6,711.88,777.74
112366,2023-07-16,P0169,S009,R2,20,286.52,61.38,8,5730.4,5791.78
112367,2023-04-28,P0163,S017,R2,134,31.59,42.27,10,4233.06,4275.330000000001
112368,2024-06-15,P0086,S006,R2,167,277.15,132.73,7,46284.049999999996,46416.78
112369,2024-08-11,P0083,S010,R1,155,14.39,131.55,1,2230.4500000000003,2362.0000000000005
112370,2023-05-14,P0165,S014,R3,158,88.09,107.01,6,13918.220000000001,14025.230000000001
112371,2023-05-06,P0015,S019,R4,131,134.06,114.71,3,17561.86,17676.57
112372,2023-04-16,P0131,S004,R1,7,82.77,100.27,4,579.39,679.66
112373,2024-02-27,P0185,S011,R2,70,208.23,67.86,8,14576.099999999999,14643.96
112374,2023-06-01,P0014,S017,R2,50,179.72,68.31,14,8986.0,9054.31
112375,2024-05-22,P0037,S011,R3,44,271.37,107.95,13,11940.28,12048.230000000001
112376,2023-04-20,P0118,S017,R3,149,275.23,60.46,5,41009.270000000004,41069.73
112377,2024-01-11,P0116,S005,R4,96,229.81,63.11,6,22061.760000000002,22124.870000000003
112378,2024-04-04,P0018,S019,R2,85,103.38,72.18,9,8787.3,8859.48
112379,2024-10-23,P0055,S020,R3,95,218.88,109.61,7,20793.6,20903.21
112380,2023-01-24,P0065,S015,R4,3,33.48,111.01,4,100.44,211.45
112381,2023-03-14,P0192,S016,R1,25,41.56,101.17,11,1039.0,1140.17
112382,2024-11-14,P0102,S005,R2,124,268.32,104.71,6,33271.68,33376.39
112383,2024-11-02,P0177,S012,R4,169,208.65,130.42,14,35261.85,35392.27
112384,2023-02-21,P0189,S015,R4,141,112.97,71.45,14,15928.77,16000.220000000001
112385,2024-03-11,P0100,S011,R2,129,33.62,104.36,5,4336.98,4441.339999999999
112386,2023-05-12,P0084,S003,R4,32,270.83,98.63,8,8666.56,8765.189999999999
112387,2024-12-28,P0009,S017,R2,4,269.54,87.8,3,1078.16,1165.96
112388,2023-04-17,P0164,S003,R1,171,82.38,115.8,4,14086.98,14202.779999999999
112389,2023-07-27,P0148,S005,R1,14,65.95,31.17,12,923.3000000000001,954.47
112390,2023-02-09,P0070,S017,R1,179,68.42,126.15,10,12247.18,12373.33
112391,2023-09-08,P0192,S013,R4,50,107.63,132.15,8,5381.5,5513.65
112392,2023-11-24,P0104,S017,R3,33,74.65,140.1,11,2463.4500000000003,2603.55
112393,2024-02-12,P0076,S013,R1,30,247.0,38.84,8,7410.0,7448.84
112394,2024-02-10,P0124,S004,R4,190,199.41,53.21,5,37887.9,37941.11
112395,2024-03-16,P0101,S015,R4,96,207.19,42.58,5,19890.239999999998,19932.82
112396,2024-09-14,P0132,S017,R4,132,160.48,121.3,4,21183.359999999997,21304.659999999996
112397,2024-04-01,P0196,S014,R4,151,161.51,96.67,13,24388.01,24484.679999999997
112398,2023-04-12,P0003,S006,R3,28,121.98,43.79,7,3415.44,3459.23
112399,2024-10-13,P0143,S010,R3,149,29.7,95.51,3,4425.3,4520.81
112400,2024-05-08,P0063,S006,R1,3,40.36,60.18,11,121.08,181.26
112401,2023-10-03,P0115,S013,R3,125,44.82,124.43,13,5602.5,5726.93
112402,2023-03-11,P0056,S009,R3,16,185.32,101.2,5,2965.12,3066.3199999999997
112403,2023-11-22,P0156,S005,R2,101,249.48,70.66,10,25197.48,25268.14
112404,2024-11-22,P0179,S019,R2,84,221.72,52.31,4,18624.48,18676.79
112405,2023-08-09,P0071,S007,R3,20,219.34,21.15,1,4386.8,4407.95
112406,2023-12-01,P0036,S006,R2,175,48.51,103.08,13,8489.25,8592.33
112407,2023-12-24,P0031,S006,R1,139,138.45,117.93,5,19244.55,19362.48
112408,2023-03-26,P0127,S014,R4,176,216.66,145.04,12,38132.159999999996,38277.2
112409,2023-10-20,P0121,S009,R1,176,266.02,61.49,14,46819.52,46881.009999999995
112410,2024-05-03,P0190,S002,R4,26,203.41,60.93,11,5288.66,5349.59
112411,2024-02-06,P0046,S018,R4,76,162.74,31.83,8,12368.240000000002,12400.070000000002
112412,2023-01-02,P0172,S013,R4,97,130.61,91.36,7,12669.170000000002,12760.530000000002
112413,2023-02-08,P0006,S003,R3,111,93.05,135.92,1,10328.55,10464.47
112414,2023-08-07,P0141,S016,R3,142,288.18,66.7,13,40921.56,40988.259999999995
112415,2024-03-27,P0011,S014,R4,1,248.72,141.91,9,248.72,390.63
112416,2024-09-13,P0133,S009,R1,194,274.18,116.44,2,53190.92,53307.36
112417,2024-05-02,P0055,S008,R4,82,99.06,84.57,3,8122.92,8207.49
112418,2023-05-21,P0058,S002,R3,138,46.54,74.61,4,6422.5199999999995,6497.129999999999
112419,2023-05-17,P0137,S011,R2,2,243.71,89.5,14,487.42,576.9200000000001
112420,2023-03-27,P0173,S006,R1,130,203.52,54.71,14,26457.600000000002,26512.31
112421,2023-03-05,P0071,S020,R3,104,143.89,35.46,4,14964.559999999998,15000.019999999997
112422,2023-02-09,P0109,S010,R3,72,118.55,131.35,14,8535.6,8666.95
112423,2024-04-27,P0166,S018,R3,174,204.4,66.25,1,35565.6,35631.85
112424,2023-04-13,P0137,S020,R1,70,138.82,54.53,5,9717.4,9771.93
112425,2023-04-08,P0081,S010,R1,44,10.69,69.17,1,470.35999999999996,539.53
112426,2024-11-29,P0047,S002,R3,108,255.08,74.02,2,27548.640000000003,27622.660000000003
112427,2023-01-10,P0153,S007,R4,5,261.47,47.62,6,1307.3500000000001,1354.97
112428,2024-12-09,P0177,S012,R1,104,125.14,129.9,3,13014.56,13144.46
112429,2024-07-11,P0077,S013,R4,140,251.45,72.85,5,35203.0,35275.85
112430,2023-07-12,P0129,S009,R4,58,231.29,103.03,5,13414.82,13517.85
112431,2024-09-04,P0027,S002,R4,154,98.8,134.03,8,15215.199999999999,15349.23
112432,2023-05-22,P0079,S013,R1,46,291.51,99.48,3,13409.46,13508.939999999999
112433,2024-04-22,P0026,S003,R4,176,138.2,27.82,8,24323.199999999997,24351.019999999997
112434,2024-03-06,P0030,S003,R4,33,258.37,74.79,14,8526.210000000001,8601.000000000002
112435,2024-03-26,P0023,S002,R3,141,27.07,22.3,7,3816.87,3839.17
112436,2024-09-30,P0102,S012,R4,122,204.02,142.44,5,24890.440000000002,25032.88
112437,2023-01-22,P0133,S012,R2,51,62.83,108.15,12,3204.33,3312.48
112438,2024-05-14,P0142,S016,R1,59,175.02,58.49,5,10326.18,10384.67
112439,2023-03-18,P0192,S019,R2,54,228.61,25.42,10,12344.94,12370.36
112440,2023-02-02,P0062,S020,R3,80,46.44,106.0,4,3715.2,3821.2
112441,2024-12-16,P0153,S006,R4,51,94.37,132.59,11,4812.87,4945.46
112442,2023-10-09,P0010,S013,R1,44,75.89,96.53,13,3339.16,3435.69
112443,2023-05-30,P0035,S012,R3,61,165.81,53.25,11,10114.41,10167.66
112444,2024-07-03,P0135,S015,R1,129,295.5,116.87,9,38119.5,38236.37
112445,2024-12-16,P0185,S017,R4,121,89.49,102.46,5,10828.289999999999,10930.749999999998
112446,2024-09-16,P0118,S018,R4,68,198.14,77.59,8,13473.519999999999,13551.109999999999
112447,2024-01-03,P0113,S014,R2,6,250.15,120.93,9,1500.9,1621.8300000000002
112448,2023-11-15,P0073,S001,R4,187,25.43,117.73,8,4755.41,4873.139999999999
112449,2024-09-24,P0083,S003,R4,64,115.09,68.41,5,7365.76,7434.17
112450,2023-12-09,P0134,S014,R3,143,80.4,28.2,7,11497.2,11525.400000000001
112451,2023-01-19,P0105,S013,R1,159,272.18,45.84,2,43276.62,43322.46
112452,2024-01-19,P0158,S013,R4,78,17.07,141.36,3,1331.46,1472.8200000000002
112453,2024-11-06,P0052,S013,R4,165,230.64,77.88,5,38055.6,38133.479999999996
112454,2024-01-08,P0019,S015,R2,178,69.91,139.29,5,12443.98,12583.27
112455,2024-01-18,P0033,S001,R2,109,201.45,97.82,10,21958.05,22055.87
112456,2023-07-09,P0183,S016,R1,49,122.85,122.96,9,6019.65,6142.61
112457,2024-12-30,P0152,S017,R4,25,97.54,101.0,7,2438.5,2539.5
112458,2023-08-17,P0100,S001,R2,151,67.57,84.09,11,10203.07,10287.16
112459,2023-10-06,P0078,S004,R1,19,61.25,71.26,8,1163.75,1235.01
112460,2023-05-18,P0185,S013,R2,23,136.04,79.83,4,3128.9199999999996,3208.7499999999995
112461,2024-07-09,P0033,S005,R3,188,278.07,25.82,2,52277.159999999996,52302.979999999996
112462,2024-06-09,P0063,S007,R4,158,129.13,82.23,10,20402.54,20484.77
112463,2024-08-29,P0035,S013,R1,1,123.87,66.84,6,123.87,190.71
112464,2023-07-14,P0133,S011,R4,141,231.28,46.41,9,32610.48,32656.89
112465,2023-11-30,P0075,S017,R3,78,124.12,33.48,3,9681.36,9714.84
112466,2023-04-10,P0116,S007,R2,148,10.04,76.14,13,1485.9199999999998,1562.06
112467,2024-05-25,P0152,S010,R2,54,169.62,81.69,14,9159.48,9241.17
112468,2024-09-01,P0014,S001,R2,121,67.25,89.99,8,8137.25,8227.24
112469,2023-08-10,P0054,S003,R1,126,249.97,71.06,1,31496.22,31567.280000000002
112470,2023-07-27,P0198,S008,R4,140,253.99,135.49,1,35558.6,35694.09
112471,2023-09-14,P0155,S020,R1,189,172.74,137.97,7,32647.86,32785.83
112472,2024-01-12,P0173,S007,R4,156,277.24,112.09,12,43249.44,43361.53
112473,2023-09-22,P0058,S007,R3,188,191.73,116.3,10,36045.24,36161.54
112474,2024-06-02,P0003,S007,R4,148,257.2,133.63,6,38065.6,38199.229999999996
112475,2023-06-29,P0185,S006,R3,139,50.92,149.03,5,7077.88,7226.91
112476,2024-06-01,P0043,S013,R4,184,255.85,48.07,12,47076.4,47124.47
112477,2024-08-15,P0088,S005,R4,130,277.7,44.76,2,36101.0,36145.76
112478,2023-10-12,P0148,S019,R2,1,160.9,70.45,10,160.9,231.35000000000002
112479,2023-03-12,P0059,S001,R2,72,249.38,87.43,6,17955.36,18042.79
112480,2024-07-04,P0021,S009,R3,58,255.73,105.62,6,14832.34,14937.960000000001
112481,2024-03-12,P0174,S006,R2,99,164.76,27.24,7,16311.24,16338.48
112482,2023-01-23,P0095,S016,R2,130,229.16,20.72,6,29790.8,29811.52
112483,2024-10-03,P0082,S019,R2,98,54.47,26.43,12,5338.0599999999995,5364.49
112484,2024-10-04,P0084,S015,R3,166,22.62,63.66,14,3754.92,3818.58
112485,2024-04-01,P0085,S011,R4,96,228.72,128.87,1,21957.12,22085.989999999998
112486,2024-01-31,P0190,S015,R1,123,234.21,104.42,13,28807.83,28912.25
112487,2024-10-24,P0188,S007,R1,171,166.08,138.72,4,28399.680000000004,28538.400000000005
112488,2024-04-02,P0070,S003,R2,38,197.05,107.58,3,7487.900000000001,7595.4800000000005
112489,2023-04-24,P0053,S009,R1,132,102.54,84.4,14,13535.28,13619.68
112490,2024-09-23,P0156,S015,R2,13,147.94,145.74,2,1923.22,2068.96
112491,2023-10-23,P0101,S018,R2,177,291.58,107.63,13,51609.659999999996,51717.28999999999
112492,2024-09-20,P0096,S015,R2,42,202.49,134.71,13,8504.58,8639.289999999999
112493,2024-05-06,P0035,S015,R1,115,27.79,111.85,3,3195.85,3307.7
112494,2024-02-10,P0195,S014,R1,123,271.23,33.12,11,33361.29,33394.41
112495,2024-12-30,P0029,S012,R4,59,268.18,70.88,4,15822.62,15893.5
112496,2023-11-10,P0189,S009,R4,45,147.62,117.56,7,6642.900000000001,6760.460000000001
112497,2024-06-17,P0081,S018,R1,109,101.11,100.27,3,11020.99,11121.26
112498,2023-01-05,P0090,S017,R3,60,27.06,138.48,1,1623.6,1762.08
112499,2024-10-11,P0076,S008,R2,132,141.72,130.9,14,18707.04,18837.940000000002
112500,2023-01-18,P0046,S018,R2,117,199.0,39.7,10,23283.0,23322.7
112501,2024-08-19,P0106,S015,R3,150,132.74,142.54,2,19911.0,20053.54
112502,2023-07-04,P0190,S005,R1,25,13.17,62.57,4,329.25,391.82
112503,2023-10-19,P0015,S018,R2,49,143.86,56.29,12,7049.14,7105.43
112504,2024-05-14,P0032,S006,R1,16,136.3,121.59,5,2180.8,2302.3900000000003
112505,2023-05-09,P0026,S016,R2,86,296.43,48.65,13,25492.98,25541.63
112506,2023-10-26,P0042,S013,R4,107,45.97,60.18,2,4918.79,4978.97
112507,2024-10-21,P0033,S006,R3,51,53.97,66.45,3,2752.47,2818.9199999999996
112508,2024-09-06,P0145,S012,R4,182,197.87,92.24,1,36012.340000000004,36104.58
112509,2024-08-23,P0164,S016,R4,157,168.73,87.11,6,26490.609999999997,26577.719999999998
112510,2023-03-17,P0072,S016,R4,72,34.42,80.31,11,2478.2400000000002,2558.55
112511,2024-07-17,P0075,S005,R3,126,187.91,83.25,1,23676.66,23759.91
112512,2024-03-15,P0156,S017,R1,125,46.27,115.55,5,5783.75,5899.3
112513,2024-07-03,P0094,S006,R2,17,113.01,143.61,10,1921.17,2064.78
112514,2024-11-14,P0050,S002,R2,74,157.71,107.07,10,11670.54,11777.61
112515,2024-01-09,P0112,S012,R4,128,152.23,31.18,8,19485.44,19516.62
112516,2023-10-09,P0183,S019,R2,158,182.87,68.46,13,28893.46,28961.92
112517,2023-01-30,P0199,S014,R1,34,154.88,25.48,2,5265.92,5291.4
112518,2024-04-28,P0077,S010,R4,179,47.57,103.69,10,8515.03,8618.720000000001
112519,2024-09-22,P0054,S020,R2,49,140.82,149.36,1,6900.179999999999,7049.539999999999
112520,2024-02-27,P0093,S017,R2,9,130.29,135.8,12,1172.61,1308.4099999999999
112521,2023-02-19,P0026,S014,R3,166,175.46,146.78,14,29126.36,29273.14
112522,2024-02-06,P0045,S010,R2,45,174.82,40.3,13,7866.9,7907.2
112523,2023-05-10,P0181,S015,R1,91,277.74,104.58,14,25274.34,25378.920000000002
112524,2023-08-13,P0133,S003,R4,140,208.53,134.89,14,29194.2,29329.09
112525,2023-07-05,P0160,S003,R4,189,136.28,87.93,10,25756.920000000002,25844.850000000002
112526,2023-12-20,P0026,S002,R3,101,274.81,124.2,7,27755.81,27880.010000000002
112527,2024-09-01,P0086,S008,R1,43,182.19,107.41,6,7834.17,7941.58
112528,2024-01-29,P0020,S007,R3,12,126.52,36.61,10,1518.24,1554.85
112529,2023-04-01,P0173,S011,R2,69,145.06,133.09,4,10009.14,10142.23
112530,2024-09-04,P0128,S009,R1,64,210.7,102.63,5,13484.8,13587.429999999998
112531,2024-08-15,P0007,S004,R1,124,26.3,60.41,11,3261.2000000000003,3321.61
112532,2023-10-05,P0145,S007,R3,199,288.36,127.23,6,57383.64,57510.87
112533,2024-02-06,P0146,S011,R4,49,37.36,111.85,7,1830.6399999999999,1942.4899999999998
112534,2024-10-21,P0076,S016,R3,52,188.77,113.44,12,9816.04,9929.480000000001
112535,2023-03-12,P0127,S008,R1,158,36.06,36.36,8,5697.4800000000005,5733.84
112536,2023-11-08,P0197,S009,R4,107,182.73,93.15,5,19552.11,19645.260000000002
112537,2024-03-24,P0035,S004,R4,74,194.77,79.11,14,14412.980000000001,14492.090000000002
112538,2023-03-02,P0053,S005,R1,167,247.67,117.19,11,41360.89,41478.08
112539,2023-11-29,P0139,S001,R1,72,240.71,130.4,1,17331.12,17461.52
112540,2023-03-09,P0104,S015,R1,150,144.15,148.23,5,21622.5,21770.73
112541,2023-07-15,P0107,S012,R1,62,256.39,23.67,7,15896.179999999998,15919.849999999999
112542,2023-06-09,P0071,S015,R4,104,83.15,32.76,2,8647.6,8680.36
112543,2023-05-31,P0140,S013,R4,129,73.52,63.52,2,9484.08,9547.6
112544,2023-10-26,P0041,S007,R4,63,89.27,114.36,7,5624.009999999999,5738.369999999999
112545,2024-03-17,P0036,S003,R2,29,264.45,110.61,7,7669.049999999999,7779.659999999999
112546,2024-01-21,P0196,S002,R3,105,217.04,65.41,12,22789.2,22854.61
112547,2023-06-30,P0160,S013,R1,38,255.83,120.31,12,9721.54,9841.85
112548,2024-08-22,P0055,S020,R2,9,118.12,98.84,14,1063.08,1161.9199999999998
112549,2023-01-05,P0126,S020,R3,26,297.05,25.56,3,7723.3,7748.860000000001
112550,2024-05-13,P0146,S012,R1,67,283.05,50.22,5,18964.350000000002,19014.570000000003
112551,2023-08-29,P0061,S006,R1,86,25.31,97.86,5,2176.66,2274.52
112552,2024-01-11,P0008,S006,R3,130,128.71,61.99,1,16732.3,16794.29
112553,2023-09-07,P0164,S002,R4,13,103.75,32.46,1,1348.75,1381.21
112554,2023-12-21,P0153,S008,R2,43,32.81,69.69,10,1410.8300000000002,1480.5200000000002
112555,2024-03-04,P0068,S012,R2,174,241.72,30.2,1,42059.28,42089.479999999996
112556,2024-03-19,P0190,S006,R4,101,173.75,80.35,6,17548.75,17629.1
112557,2023-06-26,P0148,S005,R2,45,46.57,42.33,12,2095.65,2137.98
112558,2024-09-27,P0086,S010,R3,105,95.79,77.75,7,10057.95,10135.7
112559,2024-11-23,P0100,S015,R4,68,247.14,145.19,14,16805.52,16950.71
112560,2024-11-01,P0197,S003,R2,76,142.56,109.83,14,10834.56,10944.39
112561,2023-12-19,P0015,S008,R1,143,241.2,93.47,2,34491.6,34585.07
112562,2024-02-05,P0170,S016,R4,154,131.71,77.77,2,20283.34,20361.11
112563,2024-02-05,P0147,S010,R3,69,76.21,61.67,3,5258.49,5320.16
112564,2024-07-09,P0027,S007,R2,15,68.28,99.29,8,1024.2,1123.49
112565,2023-11-02,P0110,S017,R3,85,150.56,121.95,2,12797.6,12919.550000000001
112566,2024-06-11,P0029,S004,R4,159,178.48,118.55,1,28378.32,28496.87
112567,2023-04-24,P0105,S001,R3,121,185.33,60.27,14,22424.93,22485.2
112568,2023-12-16,P0157,S018,R4,117,16.69,27.72,2,1952.7300000000002,1980.4500000000003
112569,2023-11-06,P0141,S004,R3,189,288.05,136.3,4,54441.450000000004,54577.75000000001
112570,2024-10-19,P0159,S012,R1,50,297.66,29.93,12,14883.000000000002,14912.930000000002
112571,2024-03-23,P0039,S007,R4,79,153.45,57.53,11,12122.55,12180.08
112572,2023-05-30,P0193,S005,R4,114,146.59,59.25,7,16711.260000000002,16770.510000000002
112573,2023-11-05,P0097,S016,R3,53,283.84,73.95,12,15043.519999999999,15117.47
112574,2024-08-22,P0028,S009,R4,140,289.48,84.97,8,40527.200000000004,40612.170000000006
112575,2024-08-07,P0068,S020,R1,100,195.22,46.69,11,19522.0,19568.69
112576,2024-09-28,P0117,S007,R4,10,148.29,112.67,1,1482.8999999999999,1595.57
112577,2024-05-24,P0199,S009,R1,111,207.22,71.32,6,23001.42,23072.739999999998
112578,2023-09-29,P0198,S014,R4,161,224.3,82.57,8,36112.3,36194.87
112579,2024-10-21,P0159,S011,R2,38,239.3,91.98,1,9093.4,9185.38
112580,2023-03-17,P0171,S011,R4,5,246.45,29.9,13,1232.25,1262.15
112581,2024-11-27,P0054,S002,R2,151,97.74,68.63,3,14758.74,14827.369999999999
112582,2024-07-31,P0120,S004,R4,1,91.71,144.36,3,91.71,236.07
112583,2024-06-04,P0096,S007,R2,29,112.21,71.37,3,3254.0899999999997,3325.4599999999996
112584,2024-08-07,P0167,S016,R2,72,291.67,36.7,2,21000.24,21036.940000000002
112585,2023-07-17,P0155,S012,R3,66,205.37,136.55,4,13554.42,13690.97
112586,2024-06-14,P0060,S011,R4,23,256.72,124.39,3,5904.56,6028.950000000001
112587,2024-07-12,P0053,S015,R4,197,22.81,128.83,1,4493.57,4622.4
112588,2023-07-02,P0160,S009,R2,99,229.62,83.66,12,22732.38,22816.04
112589,2023-09-28,P0127,S018,R1,30,189.15,78.59,11,5674.5,5753.09
112590,2024-12-12,P0090,S004,R4,82,200.41,50.56,8,16433.62,16484.18
112591,2024-03-18,P0066,S009,R2,100,109.16,129.21,8,10916.0,11045.21
112592,2023-06-20,P0018,S006,R2,55,26.1,53.05,12,1435.5,1488.55
112593,2024-01-08,P0190,S009,R4,150,58.5,54.53,9,8775.0,8829.53
112594,2024-09-27,P0045,S003,R3,68,15.8,77.35,14,1074.4,1151.75
112595,2023-11-14,P0083,S019,R1,189,84.52,63.11,8,15974.279999999999,16037.39
112596,2023-08-26,P0013,S005,R3,107,44.99,134.35,6,4813.93,4948.280000000001
112597,2024-01-25,P0028,S013,R3,146,88.01,123.67,8,12849.460000000001,12973.130000000001
112598,2023-08-23,P0170,S012,R4,49,25.97,24.13,2,1272.53,1296.66
112599,2024-03-27,P0091,S007,R2,88,28.75,134.97,14,2530.0,2664.97
112600,2024-07-29,P0128,S005,R3,4,108.3,53.4,3,433.2,486.59999999999997
112601,2024-01-17,P0070,S016,R2,43,78.43,120.58,14,3372.4900000000002,3493.07
112602,2023-07-21,P0012,S002,R2,126,51.39,138.12,5,6475.14,6613.26
